property_id,user_id,floorplan_id,floor_name,room_name,is_segment,dimensions_imperial,dimensions_metric,room_id,no_of_door,no_of_window,no_of_room_points,min_x_pixels,min_y_pixels,max_x_pixels,max_y_pixels,max_area_metric,max_area_imperial,max_area_pixels,actual_area_pixels,pixel_ratio,scale_metric,scale_imperial,calculated_sq_area_metric,calculated_floor_total_sq_area_metric,calculated_area_imperial,calculated_floor_total_sq_area_imperial,created_at
3,2347033588400,key,first_floor,Bedroom 2,segment,"12'3"" x 8'4""",3.73m x 2.54m,2.0,1.0,1.0,7.0,47.0,48.0,268.0,367.0,9.4742,102.08333333333334,70499.0,63037.0,0.8941545270145675,0.0001343877218116,0.0014480110828995,8.47,38.48,91.28,414.59,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Bedroom 3,segment,,,3.0,1.0,2.0,10.0,406.0,383.0,632.0,632.0,,,56274.0,41857.5,0.7438159718520098,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Bedroom 1,segment,"12'11"" x 9'4""",3.94m x 2.84m,4.0,4.0,3.0,15.0,46.0,384.0,391.0,632.0,11.1896,120.55555555555556,85560.0,70786.0,0.827325853202431,0.0001307807386629,0.0014090177133655,9.26,37.45,99.74,403.43,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Bathroom (AI),segment,,,5.0,1.0,0.0,6.0,486.0,74.0,631.0,286.0,,,30740.0,30013.5,0.976366297983084,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Closet (AI),segment,,,6.0,0.0,0.0,5.0,46.0,291.0,126.0,370.0,,,6320.0,6165.5,0.9755537974683544,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Landing (AI),segment,,,7.0,5.0,1.0,10.0,281.0,299.0,632.0,370.0,,,24921.0,19700.0,0.7904979735965652,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Storage (AI),segment,,,8.0,1.0,0.0,4.0,46.0,385.0,99.0,437.0,,,2756.0,2453.0,0.8900580551523948,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Hallway Closet (AI),segment,,,9.0,1.0,0.0,4.0,339.0,491.0,391.0,602.0,,,5772.0,5338.5,0.92489604989605,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,Bedroom 1,segment,,,10.0,1.0,0.0,5.0,47.0,579.0,99.0,632.0,,,2756.0,2604.5,0.9450290275761972,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,first_floor,stairs,object,,,,,,4.0,561.0,307.0,632.0,515.0,,,14768.0,14215.0,0.9625541711809318,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:10:56.577123+00:00
3,2347033588400,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:10:56.577123+00:00
101,2347033588400,key,second_floor,KITCHEN,segment,"7'2"" x 15'8""",2.20m x 4.80m,1.0,2.0,2.0,11.0,1239.0,97.0,1740.0,1947.0,10.56,112.27777777777776,926850.0,878002.5,0.9472972972972972,1.1393429357501214e-05,0.000121139103175,10.0,27.050000000000004,106.36,287.64,2025-04-04T22:11:46.932204+00:00
101,2347033588400,key,second_floor,BEDROOM,segment,"10'2"" x 15'8""",3.10m x 4.80m,2.0,1.0,2.0,14.0,59.0,100.0,762.0,1947.0,14.88,159.27777777777777,1298441.0,999847.0,0.7700365284213915,1.1459896907137097e-05,0.0001226684753313,11.46,27.200000000000003,122.65,291.27000000000004,2025-04-04T22:11:46.932204+00:00
101,2347033588400,key,second_floor,Bathroom (AI),segment,,,3.0,1.0,0.0,5.0,797.0,97.0,1205.0,717.0,,,252960.0,249946.0,0.9880850727387728,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:11:46.932204+00:00
101,2347033588400,key,second_floor,Pantry (AI),segment,,,4.0,1.0,0.0,4.0,1239.0,528.0,1352.0,715.0,,,21131.0,20300.5,0.9606975533576262,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:11:46.932204+00:00
101,2347033588400,key,second_floor,Hallway (AI),segment,,,5.0,3.0,0.0,12.0,591.0,608.0,1207.0,1101.0,,,303688.0,226354.0,0.7453504912936961,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:11:46.932204+00:00
101,2347033588400,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:11:46.932204+00:00
168,447841869529,key,ground_floor,Living Room / Kitchen / Dining Room,segment,"26'3"" x 18'2""",8.00m x 5.54m,1.0,4.0,3.0,36.0,51.0,108.0,551.0,1287.0,44.32,476.87500000000006,589500.0,441643.0,0.7491823579304495,7.518235793044953e-05,0.0008089482612383,33.2,39.65,357.27,426.64,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Sitting Room,not segment,"15'3"" x 12'2""",4.65m x 3.71m,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Living Room / Kitchen / Dining Room,segment,,,3.0,0.0,0.0,6.0,503.0,113.0,550.0,164.0,,,2397.0,2179.5,0.909261576971214,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Pantry (AI),segment,,,4.0,0.0,0.0,5.0,529.0,168.0,550.0,214.0,,,966.0,904.0,0.9358178053830228,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Storage Room (AI),segment,,,5.0,1.0,0.0,6.0,503.0,501.0,549.0,552.0,,,2346.0,2233.5,0.9520460358056266,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Storage (AI),segment,,,6.0,1.0,0.0,8.0,503.0,580.0,550.0,687.0,,,5029.0,4336.5,0.8622986677271823,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,WC (AI),segment,,,7.0,5.0,0.0,13.0,324.0,701.0,551.0,1197.0,,,112592.0,67457.5,0.5991322651698167,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,Hall (AI),not segment,,,8.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,WC (AI),segment,,,9.0,1.0,0.0,4.0,485.0,701.0,551.0,839.0,,,9108.0,8641.0,0.9487263943785684,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,ground_floor,stairs,object,,,,,,4.0,471.0,923.0,554.0,1033.0,,,9130.0,8939.0,0.97907995618839,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Bedroom 1,segment,"14'10"" x 14'7""",4.52m x 4.44m,1.0,2.0,1.0,12.0,37.0,38.0,514.0,439.0,20.0688,216.31944444444449,191277.0,125253.5,0.6548278151581215,0.0001049200897128,0.0011309224028212,13.14,17.17,141.65,185.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Bathroom (AI),segment,,,2.0,1.0,1.0,10.0,295.0,37.0,514.0,158.0,,,26499.0,24628.5,0.9294124306577608,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Bathroom (AI),segment,,,3.0,0.0,0.0,4.0,493.0,79.0,513.0,110.0,,,620.0,620.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Closet (AI),segment,,,4.0,0.0,0.0,4.0,388.0,257.0,433.0,322.0,,,2925.0,2662.5,0.9102564102564102,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Closet (AI),segment,,,5.0,0.0,0.0,4.0,390.0,329.0,433.0,439.0,,,4730.0,4730.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,Bathroom (AI),segment,,,6.0,0.0,0.0,6.0,448.0,348.0,514.0,439.0,,,6006.0,5698.5,0.9488011988011988,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,second_floor,stairs,object,,,,,,4.0,439.0,178.0,514.0,349.0,,,12825.0,12090.5,0.942729044834308,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Bedroom 3,segment,"10'4"" x 9'5""",3.15m x 2.87m,1.0,3.0,2.0,29.0,51.0,50.0,550.0,667.0,9.0405,97.30555555555556,307883.0,199869.5,0.649173549692578,2.9363427016106766e-05,0.0003160471853124,5.87,7.52,63.17,80.97999999999999,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Bedroom 2,not segment,"11'2"" x 10'2""",3.40m x 3.10m,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Study,segment,"7'8"" x 4'5""",2.34m x 1.35m,3.0,0.0,1.0,6.0,343.0,517.0,549.0,667.0,3.159,33.861111111111114,30900.0,26011.0,0.8417799352750809,0.0001022330097087,0.0010958288385472,2.66,26.18,28.5,280.77000000000004,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Bathroom (AI),segment,,,4.0,0.0,1.0,7.0,346.0,50.0,550.0,184.0,,,27336.0,26647.0,0.974795141937372,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Hallway (AI),segment,,,5.0,0.0,0.0,4.0,346.0,279.0,386.0,308.0,,,1160.0,1017.0,0.8767241379310344,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,Unknown (AI),segment,,,6.0,1.0,0.0,4.0,51.0,315.0,142.0,350.0,,,3185.0,2684.5,0.8428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,first_floor,stairs,object,,,,,,4.0,470.0,265.0,555.0,516.0,,,21335.0,21084.0,0.9882352941176472,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:15:11.074768+00:00
168,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:15:11.074768+00:00
170,447841869529,key,ground_floor,Reception Room / Kitchen,segment,"23'6"" x 19'3""",7.17m x 5.86m,1.0,4.0,1.0,13.0,52.0,40.0,611.0,703.0,42.016200000000005,452.375,370617.0,261611.5,0.7058810038395432,0.0001133682480836,0.001220599702658,29.66,54.1,319.32,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Utility,segment,,,2.0,3.0,0.0,7.0,51.0,304.0,268.0,524.0,,,47740.0,42346.0,0.887012987012987,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Dining Room,segment,"11'11"" x 9'11""",3.62m x 3.03m,3.0,2.0,3.0,6.0,282.0,717.0,610.0,1000.0,10.9686,118.1736111111111,92824.0,92008.5,0.9912145565801947,0.0001181655606308,0.0012730932852614,10.87,54.1,117.14,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Reception Room / Kitchen,segment,,,4.0,1.0,0.0,5.0,52.0,226.0,100.0,289.0,,,3024.0,2631.0,0.8700396825396826,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Utility,segment,,,5.0,1.0,0.0,4.0,51.0,305.0,100.0,363.0,,,2842.0,2690.0,0.9465165376495426,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Hallway (AI),segment,,,6.0,3.0,0.0,6.0,51.0,536.0,267.0,906.0,,,79920.0,59568.5,0.7453516016016016,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Utility,segment,,,7.0,1.0,0.0,5.0,51.0,911.0,141.0,999.0,,,7920.0,7758.5,0.979608585858586,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,ground_floor,Entrance Hall (AI),segment,,,8.0,2.0,0.0,4.0,156.0,920.0,267.0,1000.0,,,8880.0,8620.0,0.9707207207207208,0.0,0.0,0.0,54.1,0.0,582.51,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,second_floor,Eaves,segment,,,1.0,1.0,0.0,4.0,30.0,30.0,228.0,215.0,,,36630.0,36240.5,0.9893666393666394,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,second_floor,Bedroom,segment,"19'9"" x 18'5""",6.02m x 5.62m,2.0,3.0,1.0,11.0,139.0,52.0,600.0,563.0,33.8324,363.7291666666667,235571.0,177258.5,0.7524631639717961,0.0001436186966986,0.0015440320186553,25.46,0.0,273.69,0.0,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,second_floor,Bathroom (AI),segment,,,3.0,1.0,1.0,4.0,257.0,53.0,350.0,227.0,,,16182.0,16182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,second_floor,Hallway (AI),segment,,,4.0,2.0,1.0,10.0,52.0,232.0,231.0,333.0,,,18079.0,14274.5,0.7895624758006526,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,second_floor,Storage (AI),segment,,,5.0,1.0,0.0,5.0,52.0,461.0,132.0,564.0,,,8240.0,8160.0,0.9902912621359224,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,outbuilding,Studio,segment,"15'9"" x 13'0""",4.80m x 3.95m,1.0,1.0,1.0,10.0,53.0,51.0,490.0,421.0,18.96,204.75,161690.0,132687.0,0.8206258890469417,0.0001172614261859,0.001266312078669,15.56,17.97,168.02,194.02,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,outbuilding,Bathroom (AI),segment,,,2.0,1.0,0.0,4.0,53.0,178.0,142.0,410.0,,,20648.0,20532.0,0.99438202247191,0.0,0.0,0.0,17.97,0.0,194.02,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,first_floor,Bedroom,segment,"11'7"" x 10'0""",3.52m x 3.06m,1.0,1.0,3.0,6.0,292.0,50.0,611.0,330.0,10.7712,115.83333333333334,89320.0,88377.5,0.989448051948052,0.0001205911330049,0.0012968353485594,10.66,41.42,114.61,445.39,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,first_floor,Bedroom,segment,"14'0"" x 12'6""",4.27m x 3.81m,2.0,1.0,3.0,10.0,292.0,343.0,634.0,724.0,16.2687,175.0,130302.0,101120.0,0.7760433454590107,0.0001248538011695,0.0013430338751515,12.63,41.42,135.81,445.39,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,first_floor,Bedroom,segment,"11'0"" x 10'3""",3.35m x 3.13m,3.0,1.0,2.0,7.0,52.0,439.0,356.0,723.0,10.4855,112.75,86336.0,60577.0,0.7016424203113417,0.0001214499166048,0.0013059442179392,7.36,41.42,79.11,445.39,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,first_floor,Bathroom (AI),segment,,,4.0,1.0,2.0,7.0,52.0,50.0,278.0,274.0,,,50624.0,43925.5,0.8676813369152971,0.0,0.0,0.0,41.42,0.0,445.39,2025-04-04T21:18:29.056703+00:00
170,447841869529,key,first_floor,Hallway (AI),segment,,,5.0,3.0,0.0,11.0,52.0,241.0,277.0,536.0,,,66375.0,49447.0,0.7449642184557439,0.0,0.0,0.0,41.42,0.0,445.39,2025-04-04T21:18:29.056703+00:00
172,447841869529,key,ground_floor,St (AI),not segment,,,18.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Kitchen,segment,,,11.0,1.0,0.0,6.0,270.0,519.0,321.0,555.0,,,1836.0,1766.5,0.9621459694989106,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Kitchen,segment,14'2 x 9'1,4.33 x 2.77m,12.0,1.0,0.0,5.0,325.0,519.0,382.0,556.0,11.9941,128.68055555555557,2109.0,1787.0,0.847321005215742,0.005687102892366,0.0610149623307518,10.16,2077.2899999999995,109.03,22286.39,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St,segment,,,13.0,2.0,0.0,4.0,387.0,520.0,438.0,555.0,,,1785.0,1635.0,0.9159663865546218,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),segment,,,14.0,1.0,0.0,4.0,270.0,561.0,305.0,636.0,,,2625.0,2287.5,0.8714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),segment,,,15.0,3.0,0.0,5.0,311.0,561.0,435.0,637.0,,,9424.0,9189.0,0.9750636672325976,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),not segment,,,16.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),segment,,,17.0,2.0,1.0,7.0,442.0,642.0,583.0,733.0,,,12831.0,9611.0,0.7490452809601745,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Garage,segment,"32'6"" x 12'10""",9.91m x 3.92m,1.0,1.0,2.0,7.0,32.0,34.0,270.0,636.0,38.8472,417.08333333333337,143276.0,113286.5,0.790687205114604,0.0002711354309165,0.0029110481401863,30.72,99.03000000000004,329.78,1063.29,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Conservatory,segment,"12'6"" x 9'3""",3.80m x 2.83m,2.0,2.0,3.0,7.0,616.0,110.0,845.0,282.0,10.754,115.625,39388.0,38443.0,0.9760079211942724,0.0002730273179648,0.0029355387427642,10.5,99.73,112.85,1072.2400000000002,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Kitchen,segment,"14'2"" x 9'1""",4.33m x 2.77m,3.0,5.0,3.0,7.0,270.0,293.0,438.0,515.0,11.9941,128.68055555555557,37296.0,32496.5,0.8713132775632776,0.0003215921278421,0.0034502508460841,10.45,117.46999999999998,112.12,1260.2400000000002,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Living/Dining Room,segment,"21'9"" x 17'10""",6.63m x 5.43m,4.0,4.0,5.0,14.0,443.0,293.0,846.0,654.0,36.000899999999994,387.875,145483.0,113435.5,0.77971653045373,0.000247457778572,0.0026661190654578,28.07,90.37999999999998,302.43,973.82,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Kitchen,segment,14'2 x 9'1,4.33 x 2.77m,5.0,3.0,1.0,5.0,209.0,293.0,264.0,636.0,11.9941,128.68055555555557,18865.0,18251.0,0.9674529552080572,0.0006357858468062,0.0068211267190859,11.6,232.22,124.49,2491.49,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),not segment,,,6.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),not segment,,,7.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),segment,,,8.0,0.0,0.0,4.0,414.0,293.0,438.0,445.0,,,3648.0,3430.0,0.9402412280701754,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,St (AI),not segment,,,9.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,Living/Dining Room,segment,,,10.0,6.0,1.0,7.0,443.0,463.0,583.0,637.0,,,24360.0,17974.5,0.7378694581280788,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,WC (AI),segment,,,19.0,1.0,0.0,4.0,535.0,642.0,582.0,682.0,,,1880.0,1668.5,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,ground_floor,stairs,object,,,,,,4.0,533.0,527.0,583.0,638.0,,,5550.0,5470.0,0.9855855855855856,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 2,segment,"13'0"" x 9'7""",3.96m x 2.92m,1.0,2.0,1.0,6.0,34.0,34.0,265.0,212.0,11.5632,124.58333333333334,41118.0,36956.5,0.8987912836227443,0.0002812199036918,0.003029897692819,10.39,54.33000000000001,111.97,585.4900000000001,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 4,segment,"9'7"" x 6'3""",2.92m x 1.91m,2.0,3.0,1.0,4.0,270.0,34.0,386.0,210.0,5.5772,59.895833333333336,20416.0,20240.0,0.9913793103448276,0.0002731778996865,0.0029337692659352,5.53,52.790000000000006,59.38,566.96,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 1,segment,"18'9"" x 9'11""",5.72m x 3.03m,3.0,6.0,1.0,8.0,427.0,34.0,610.0,264.0,17.331599999999998,185.9375,42090.0,38506.0,0.9148491328106438,0.0004117747683535,0.0044176170111665,15.86,79.57,170.1,853.64,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 3,segment,"9'7"" x 8'11""",2.93m x 2.71m,4.0,1.0,1.0,7.0,34.0,216.0,211.0,377.0,7.940300000000001,85.45138888888889,28497.0,24939.5,0.8751622977857318,0.0002786363476857,0.0029986099901354,6.95,53.84,74.78,579.4300000000001,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Storage (AI),segment,,,5.0,1.0,0.0,4.0,229.0,34.0,265.0,118.0,,,3024.0,2964.5,0.980324074074074,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St,segment,,,6.0,1.0,0.0,4.0,392.0,34.0,422.0,77.0,,,1290.0,949.5,0.736046511627907,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St (AI),segment,,,7.0,1.0,1.0,5.0,575.0,34.0,610.0,70.0,,,1260.0,1191.5,0.9456349206349206,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St,segment,,,8.0,1.0,0.0,4.0,392.0,83.0,422.0,161.0,,,2340.0,2098.0,0.8965811965811966,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St (AI),segment,,,9.0,1.0,0.0,5.0,391.0,166.0,421.0,211.0,,,1350.0,1011.0,0.7488888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St (AI),segment,,,10.0,0.0,0.0,4.0,157.0,216.0,212.0,252.0,,,1980.0,1935.0,0.9772727272727272,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Hallway (AI),segment,,,11.0,7.0,1.0,11.0,216.0,216.0,422.0,471.0,,,52530.0,19026.5,0.3622025509232819,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St (AI),segment,,,12.0,1.0,0.0,4.0,574.0,228.0,610.0,264.0,,,1296.0,1243.0,0.9591049382716048,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bathroom (AI),segment,,,13.0,1.0,0.0,5.0,338.0,269.0,453.0,377.0,,,12420.0,12242.0,0.9856682769726248,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 1,segment,,,14.0,2.0,1.0,7.0,459.0,268.0,610.0,377.0,,,16459.0,14389.5,0.8742633209794034,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,St (AI),segment,,,15.0,1.0,0.0,4.0,575.0,270.0,610.0,305.0,,,1225.0,1225.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Stairwell (AI),segment,,,16.0,2.0,1.0,4.0,154.0,375.0,211.0,473.0,,,5586.0,5460.5,0.977533118510562,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,Bedroom 3,segment,,,17.0,1.0,0.0,4.0,48.0,383.0,148.0,473.0,,,9000.0,8861.0,0.9845555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,stairs,object,,,,,1.0,4.0,278.0,304.0,330.0,474.0,,,8840.0,8560.5,0.9683823529411764,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,first_floor,stairs,object,,,,,,4.0,220.0,397.0,328.0,470.0,,,7884.0,7884.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:19:30.883321+00:00
172,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:19:30.883321+00:00
171,447841869529,key,shed,Shed,segment,"10'6"" x 8'4""",3.20m x 2.54m,1.0,0.0,0.0,5.0,80.0,214.0,260.0,358.0,8.128,87.5,25920.0,25456.0,0.9820987654320988,0.0003135802469135,0.0033757716049382,7.98,,85.93,,2025-04-04T22:20:33.761733+00:00
171,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T22:20:33.761733+00:00
171,447841869529,key,first_floor,Bedroom 3,segment,"7'11"" x 7'7""",2.41m x 2.31m,1.0,2.0,1.0,5.0,51.0,51.0,178.0,186.0,5.567100000000001,60.03472222222222,17145.0,16806.5,0.9802566345873432,0.000324706911636,0.0035015877644924,5.46,40.35999999999999,58.85,435.1,2025-04-04T22:20:33.761733+00:00
171,447841869529,key,first_floor,Bedroom 1,segment,,,2.0,3.0,1.0,7.0,244.0,51.0,477.0,228.0,,,41241.0,35929.5,0.8712082636211537,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T22:20:33.761733+00:00
