user_id,property_id,original_url,floorplan_data_url
FloorplanTest290425,332,https://media.rightmove.co.uk/85k/84878/155257670/84878_33524696_FLP_00_0001.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_332/floorid_a6b95cfe5b46ee8988622e9212a082f23185eccc7132d6edbcf0525aebc3f864/all_floors.csv
FloorplanTest290425,316,https://media.rightmove.co.uk/219k/218294/159249638/218294_S1232894_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_316/floorid_d93a0b7aae37cfc5dba40d262d4a30d37aa8ce0c1391cc71c5b540f46ba94ace/all_floors.csv
FloorplanTest290425,333,https://media.rightmove.co.uk/18k/17780/87114834/17780_WBF210409_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_333/floorid_e9a78798fd0c1e5792963fb480dd55b2a9097fa0160a495a8a08b505a3a7f9f4/all_floors.csv
FloorplanTest290425,321,https://media.rightmove.co.uk/103k/102539/159356759/102539_e624d1af-573b-4559-8fdf-c33e57823024_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_321/floorid_799ed35dc88f88dad029019a83f27ea34c321ebf4e84afc08ca5f7518f51637e/all_floors.csv
FloorplanTest290425,327,https://media.rightmove.co.uk/18k/17780/159359456/17780_WBF250056_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_327/floorid_0bafe224ce5e9cbdfb3625265d2631c48aca117d1fc1899861d56851a3af6c8b/all_floors.csv
FloorplanTest290425,334,https://media.rightmove.co.uk/179k/178409/159753059/178409_S1252000_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_334/floorid_30edfaa742f607028c03f88fe77fb79231066ed3be8a26d726978863c98ac0dc/all_floors.csv
FloorplanTest290425,322,https://media.rightmove.co.uk/40k/39072/159385874/39072_WOK250206_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_322/floorid_1c997e2fcd3d58aecdc90f6f8d2499ad7b8e09f31f835da50dd3653f28f6e271/all_floors.csv
FloorplanTest290425,328,https://media.rightmove.co.uk/12k/11612/155332328/11612_BUR240271_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_328/floorid_e94cc17ee8b5bb24a18767c8ab0809fd8af04e6249be980193464147d5c5eeb1/all_floors.csv
FloorplanTest290425,335,https://media.rightmove.co.uk/40k/39671/151914251/39671_FOUWO_653259_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_335/floorid_92975603e05b77e0242b06f88a968033be773b850decb2fb384fd477c1084ce6/all_floors.csv
FloorplanTest290425,318,https://media.rightmove.co.uk/96k/95626/159326408/95626_2265943_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_318/floorid_a7ed9490a4d0d64ae6fa5056f393c4b716af2eb9b0e7c17e4baf5aa4869b873f/all_floors.csv
FloorplanTest290425,323,https://media.rightmove.co.uk/40k/39671/159369272/39671_FOUWO_685934_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_323/floorid_9609ea9151b4366ad45e89591b85d5c71d4be899a0773f8f69a23fa8dd5eba28/all_floors.csv
FloorplanTest290425,337,https://media.rightmove.co.uk/272k/271250/87124500/271250_S1252546_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_337/floorid_6fad1cfb777c85e0e2462e31a6fbde425ed867e0004d638b772b1fa4a17af4bd/all_floors.csv
FloorplanTest290425,340,https://media.rightmove.co.uk/72k/71947/159804539/71947_0bb852cc-1e65-4f40-80b6-dc4772c6a6fd_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_340/floorid_a4c852b9da1af5efcb283ad061a54f85aff1180f55d074a967ae41823020a598/all_floors.csv
FloorplanTest290425,342,https://media.rightmove.co.uk/8k/7153/156971483/7153_PULWE_674992_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_342/floorid_a6a8ca8c6f5b084dfb1b37b0a513f736af2af4f5292f1857275bd3809c5a4826/all_floors.csv
FloorplanTest290425,343,https://media.rightmove.co.uk/49k/48698/159789851/48698_WES250013_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_343/floorid_1832e31ad9103ce90da63ac0462499776756b62187f701d0b5c09880adfe5842/all_floors.csv
FloorplanTest290425,348,https://media.rightmove.co.uk/27k/26204/159851741/26204_33769001_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_348/floorid_8e34386dc1595c977389d7e3c26b4f344db9871358a9493bcf9d5a71742d3f11/all_floors.csv
FloorplanTest290425,357,https://media.rightmove.co.uk/25k/24902/159944000/24902_5749236_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_357/floorid_3e9ed04d5b7e958f44b3f4459093ba5bb4003fb55457e40193c0bcd2211482af/all_floors.csv
FloorplanTest290425,349,https://media.rightmove.co.uk/278k/277880/159852158/277880_260944_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_349/floorid_d1c3453205f53649fe52b7001a055dbe90487bb3a743af07f7449ecf9d00898e/all_floors.csv
FloorplanTest290425,358,https://media.rightmove.co.uk/36k/35126/159954443/35126_GFD250395_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_358/floorid_883795a95752c7c82dd8295076e2d83005c2921f72d0220191f21d308129b368/all_floors.csv
FloorplanTest290425,350,https://media.rightmove.co.uk/38k/37958/159915851/37958_a1nQ500000KHyfYIAT_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_350/floorid_3faa1e5165916345b5d887960bc9953c95da466db1b431cc2d603ac9b434efa4/all_floors.csv
FloorplanTest290425,359,https://media.rightmove.co.uk/12k/11612/157158725/11612_BUR230217_FLP_00_0001.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_359/floorid_851b98ed08ee41a9a979aa18c45e59dba4ce1087f5ec6912469226c1c1e94e7f/all_floors.csv
FloorplanTest290425,351,https://media.rightmove.co.uk/204k/203807/157163843/203807_389464_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_351/floorid_19262d04a3f361d91b831cc6f1e2aefcd374a6b72d3ac2133d7d014686f3bd51/all_floors.csv
FloorplanTest290425,330,https://media.rightmove.co.uk/170k/169772/87115674/169772_SUR230021_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_330/floorid_947237582dcdb89f152f9edc2122fd9275806dff4efcee1b5c3a3fdf583a5144/all_floors.csv
FloorplanTest290425,352,https://media.rightmove.co.uk/65k/64272/157604480/64272_BUR250017_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_352/floorid_65238e06d69be105dbc099102326b66f43282af5ca8d211619f8dd4b64568242/all_floors.csv
FloorplanTest290425,345,https://media.rightmove.co.uk/254k/253016/153380270/253016_S1090513_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_345/floorid_b3ff60bf6fba9bfb14a6b7f2594d49ac9b51d983f0db178bd06fc4697d8d9412/all_floors.csv
FloorplanTest290425,353,https://media.rightmove.co.uk/65k/64272/151387085/64272_BUR240185_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_353/floorid_7d6be01641cc74f6a0d671749c33a094bbb79caad9e2727826097342a371b5c1/all_floors.csv
FloorplanTest290425,363,https://media.rightmove.co.uk/91k/90121/159995672/90121_102289002065_FLP_00_0000.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_363/floorid_de9264a73dc54c692ab453a61998a7420bec79341b191f8eb827177f8d44bd73/all_floors.csv
FloorplanTest290425,354,https://media.rightmove.co.uk/50k/49305/159500330/49305_S1245293_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_354/floorid_6a61fa9c2c35d48263beb5a9b462b7c60a26ac444da2f8c424e17e7c665b99e0/all_floors.csv
FloorplanTest290425,364,https://media.rightmove.co.uk/26k/25305/159995732/25305_RDS250020_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_364/floorid_204dd4787b647b6fbbd96d9b4a088956099fdc975567c3f71a578435cd528c1c/all_floors.csv
FloorplanTest290425,347,https://media.rightmove.co.uk/10k/9040/159867827/9040_WOK170940_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_347/floorid_de6f038c84f5a8d06d0d6f9690d94f9e9a9fd2588d322f1c2c7d608490e4de67/all_floors.csv
FloorplanTest290425,365,https://media.rightmove.co.uk/23k/22316/158449970/22316_33685434_FLP_00_0000.jpeg,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_365/floorid_f85e67336c6943e53d3e0854bb33d7f043b53fb4062f4de81c2db01b92c9006a/all_floors.csv
FloorplanTest290425,366,https://media.rightmove.co.uk/85k/84073/157593251/84073_1312423_FLP_00_0005.png,https://floorsbucket.s3.eu-north-1.amazonaws.com/processed_images_folder/user_FloorplanTest290425_property_366/floorid_ef258e2c8e378f30259a77ec78f84782669d63582a78b81dc5357cfb21ba7f41/all_floors.csv
